,course_href,course_name,partner_title,stars,recent_views,num_ratings,num_reviews,description,length,100%_online,shareable_certificate,flexible_deadlines,english,intermediate_level,beginner_level,spanish,chinese_(traditional),arabic,portuguese_(brazilian),russian,advanced_level,chinese_(simplified),french,japanese,specialization,outcome_career_benefit,outcome_pay_increase,outcome_new_career,he_partner,enrollment
311,/learn/factorial-fractional-factorial-designs,Factorial and Fractional Factorial Designs,Arizona State University,4.8,11447,35,7,"Many experiments in engineering, science and business involve several factors.  This course is an introduction to these types of multifactor experiments.  The appropriate experimental strategy for these situations is based on the factorial design, a type of experiment where factors are varied together.  This course focuses on designing these types of experiments and on using the ANOVA for analyzing the resulting data.  These types of experiments often include nuisance factors, and  the blocking principle can be used in factorial designs to handle these situations.  As the number of factors of interest grows full factorials become too expensive and fractional versions of the factorial design are useful.  This course will  cover the benefits of fractional factorials, along with methods for constructing and analyzing the data from these experiments.",12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,1,2330
312,/learn/sql-server-shujuku-jishu,SQL Server数据库技术,Xi'an Jiaotong University,4.7,2454,61,10,在信息化社会，充分有效地管理和利用各类信息资源，是进行科学研究和决策管理的前提。数据库技术是有效地管理和利用各类信息资源的重要技术手段。通过本课程，你将获得数据库技术的基本知识，学会通过SQL Server数据库管理系统管理数据，包括安装数据库管理系统，创建数据库和数据表，插入数据和维护数据等，特别是可以使用SQL Server按各种条件查询需要的信息。,9,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,1,7203
313,/learn/analticas-y-mtricas-de-marketing,Analíticas y Métricas de Marketing,Tecnológico de Monterrey,4.9,18169,23,13,"En este primer curso se comprenderá el comportamiento de los usuarios y el impacto en la medición de interacciones que se dan en las Páginas web, Landing page o búsquedas de información de navegadores tradicionales. También podremos distinguir las principales herramientas de la analítica que se utilizan en el mercado y la importancia en el uso de Google Analytics. También será relevante identificar los principales objetivos comerciales y de marca a través del uso de las herramientas y métricas de analítica web.Los objetivos del curso son los siguientes:
1. Comprender el comportamiento de los usuarios y el impacto en la medición de interacciones que se dan en las Páginas web, Landing page o búsquedas de información de navegadores tradicionales.
2. Distinguir las principales herramientas de analítica que se utilizan en el mercado y la importancia en el uso de Google Analytics.
3. Identificar los principales objetivos comerciales y de marca a través del uso de las herramientas y métricas de analítica web.

Es importante aclarar que junto con los alcances de los cursos 1 y 2 podremos entender la importancia que tienen las métricas en Marketing, haciendo un enlace entre lo tradicional y lo digital, con la intención de proporcionar las habilidades para desarrollar y editar sitios web para hacerlos más atractivos, así como enlazarlos con el uso de las redes sociales adecuadas para lograr un match con la estrategia organizacional y alcanzar los objetivos que tenga la organización.",29,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,2260
314,/learn/recommendation-models-gcp,Recommendation Systems with TensorFlow on GCP,Google Cloud,4.5,18617,402,69,"In this course, you'll apply your knowledge of classification models and embeddings to build a ML pipeline that functions as a recommendation engine.• Devise a content-based recommendation engine
• Implement a collaborative filtering recommendation engine
• Build a hybrid recommendation engine with user and content embeddings

>>> By enrolling in this course you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <<<",13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,40.0,29.0,20.0,0,12799
315,/learn/build-better-generative-adversarial-networks-gans,Build Better Generative Adversarial Networks (GANs),DeepLearning.AI,4.7,61131,370,58,"In this course, you will:- Assess the challenges of evaluating GANs and compare different generative models
- Use the Fréchet Inception Distance (FID) method to evaluate the fidelity and diversity of GANs
- Identify sources of bias and the ways to detect it in GANs
- Learn and implement the techniques associated with the state-of-the-art StyleGANs

The DeepLearning.AI Generative Adversarial Networks (GANs) Specialization provides an exciting introduction to image generation with GANs, charting a path from foundational concepts to advanced techniques through an easy-to-understand approach. It also covers social implications, including bias in ML and the ways to detect it, privacy preservation, and more.

Build a comprehensive knowledge base and gain hands-on experience in GANs. Train your own model using PyTorch, use it to create images, and evaluate a variety of advanced GANs. 

This Specialization provides an accessible pathway for all levels of learners looking to break into the GANs space or apply GANs to their own projects, even without prior familiarity with advanced math and machine learning research.",29,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,,,0,10835
316,/learn/r-programming,R Programming,Johns Hopkins University,4.5,608565,20676,4438,"In this course you will learn how to program in R and how to use R for effective data analysis. You will learn how to install and configure software necessary for a statistical programming environment and describe generic programming language concepts as they are implemented in a high-level statistical language. The course covers practical issues in statistical computing which includes programming in R, reading data into R, accessing R packages, writing R functions, debugging, profiling R code, and organizing and commenting R code. Topics in statistical data analysis will provide working examples.",57,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,30.0,11.0,30.0,1,604890
317,/learn/competitive-data-science,How to Win a Data Science Competition: Learn from Top Kagglers,HSE University,4.7,141931,1078,261,"If you want to break into competitive data science, then this course is for you! Participating in predictive modelling competitions can help you gain practical experience, improve and harness your data modelling skills in various domains such as credit, insurance, marketing, natural language processing, sales’ forecasting and computer vision to name a few. At the same time you get to do it in a competitive context against thousands of participants where each one tries to build the most predictive algorithm. Pushing each other to the limit can result in better performance and smaller prediction errors. Being able to achieve high ranks consistently can help you accelerate your career in data science.In this course, you will learn to analyse and solve competitively such predictive modelling tasks. 

When you finish this class, you will:

- Understand how to solve predictive modelling competitions efficiently and learn which of the skills obtained can be applicable to real-world tasks.
- Learn how to preprocess the data and generate new features from various sources such as text and images.
- Be taught advanced feature engineering techniques like generating mean-encodings, using aggregated statistical measures or finding nearest neighbors as a means to improve your predictions.
- Be able to form reliable cross validation methodologies that help you benchmark your solutions and avoid overfitting or underfitting when tested with unobserved (test) data. 
- Gain experience of analysing and interpreting the data. You will become aware of inconsistencies, high noise levels, errors and other data-related issues such as leakages and you will learn how to overcome them. 
- Acquire knowledge of different algorithms and learn how to efficiently tune their hyperparameters and achieve top performance. 
- Master the art of combining different machine learning models and learn how to ensemble. 
- Get exposed to past (winning) solutions and codes and learn how to read them.

Disclaimer : This is not a machine learning course in the general sense. This course will teach you how to get high-rank solutions against thousands of competitors with focus on practical usage of machine learning methods rather than the theoretical underpinnings behind them.

Prerequisites: 
- Python: work with DataFrames in pandas, plot figures in matplotlib, import and train models from scikit-learn, XGBoost, LightGBM.
- Machine Learning: basic understanding of linear models, K-NN, random forest, gradient boosting and neural networks.

Do you have technical problems? Write to us: coursera@hse.ru",54,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,14.0,10.0,,1,98371
318,/learn/healthcare-data-models,Healthcare Data Models,"University of California, Davis",4.4,6097,33,10,"Career prospects are bright for those qualified to work in healthcare data analytics. Perhaps you work in data analytics, but are considering a move into healthcare where your work can improve people’s quality of life. If so, this course gives you a glimpse into why this work matters, what you’d be doing in this role, and what takes place on the Path to Value where data is gathered from patients at the point of care, moves into data warehouses to be prepared for analysis, then moves along the data pipeline to be transformed into valuable insights that can save lives, reduce costs, to improve healthcare and make it more accessible and affordable. Perhaps you work in healthcare but are considering a transition into a new role. If so, this course will help you see if this career path is one you want to pursue. You’ll get an overview of common data models and their uses. You’ll learn how various systems integrate data, how to ensure clear communication, measure and improve data quality. Data analytics in healthcare serves doctors, clinicians, patients, care providers, and those who carry out the business of improving health outcomes. This course of study will give you a clear picture of data analysis in today’s fast-changing healthcare field and the opportunities it holds for you.",12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,1,3563
319,/learn/scientific-approach-innovation-management,A Scientific Approach to Innovation Management,Università Bocconi,4.6,7741,49,16,"How can innovators understand if their idea is worth developing and pursuing? In this course, we lay out a systematic process to make strategic decisions about innovative product or services that will help entrepreneurs, managers and innovators to avoid common pitfalls. We teach students to assess the feasibility of an innovative idea through problem-framing techniques and rigorous data analysis labelled ‘a scientific approach’. The course is highly interactive and includes exercises and real-world applications. We will also show the implications of a scientific approach to innovation management through a wide range of examples and case studies.",14,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,4884
320,/learn/code-free-data-science,Code Free Data Science,University of California San Diego,4.4,12101,72,26,"The Code Free Data Science class is designed for learners seeking to gain or expand their knowledge in the area of Data Science.  Participants will receive the basic training in effective predictive analytic approaches accompanying the growing discipline of Data Science without any programming requirements.  Machine Learning methods will be presented by utilizing the KNIME Analytics Platform to discover patterns and relationships in data. Predicting future trends and behaviors allows for proactive, data-driven decisions.  During the class learners will acquire new skills to apply predictive algorithms to real data, evaluate, validate and interpret the results without any pre requisites for any kind of programming.  Participants will gain the essential skills to design, build, verify and test predictive models.  You Will Learn
•	How to design Data Science workflows without any programming involved
•	Essential Data Science skills to design, build, test and evaluate predictive models
•	Data Manipulation, preparation and Classification and clustering methods
•	Ways to apply Data Science algorithms to real data and evaluate and interpret the results",14,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50.0,,,1,8654
321,/learn/population-health-predictive-analytics,Population Health: Predictive Analytics,Universiteit Leiden,5.0,5404,10,8,"Predictive analytics has a longstanding tradition in medicine. Developing better prediction models is a critical step in the pursuit of improved health care: we need these tools to guide our decision-making on preventive measures, and individualized treatments. In order to effectively use and develop these models, we must understand them better. In this course, you will learn how to make accurate prediction tools, and how to assess their validity. First, we will discuss the role of predictive analytics for prevention, diagnosis, and effectiveness. Then, we look at key concepts such as study design, sample size and overfitting.Furthermore, we comprehensively discuss important modelling issues such as missing values, non-linear relations and model selection. The importance of the bias-variance tradeoff and its role in prediction is also addressed. Finally, we look at various way to evaluate a model - through performance measures, and by assessing both internal and external validity. We also discuss how to update a model to a specific setting.

Throughout the course, we illustrate the concepts introduced in the lectures using R. You need not install R on your computer to follow the course: you will be able to access R and all the example datasets within the Coursera environment. We do however make references to further packages that you can use for certain type of analyses – feel free to install and use them on your computer.

Furthermore, each module can also contain practice quiz questions. In these, you will pass regardless of whether you provided a right or wrong answer. You will learn the most by first thinking about the answers themselves and then checking your answers with the correct answers and explanations provided.

This course is part of a Master's program Population Health Management at Leiden University (currently in development).",18,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,1877
322,/learn/spatial-data-science,Spatial Data Science and Applications,Yonsei University,4.4,19782,384,128,"Spatial (map) is considered as a core infrastructure of modern IT world, which is substantiated by business transactions of major IT companies such as Apple, Google, Microsoft, Amazon, Intel, and Uber, and even motor companies such as Audi, BMW, and Mercedes. Consequently, they are bound to hire more and more spatial data scientists.  Based on such business trend, this course is designed to present a firm understanding of spatial data science to the learners, who would have a basic knowledge of data science and data analysis, and eventually to make their expertise differentiated from other nominal data scientists and data analysts.  Additionally, this course could make learners realize the value of spatial big data and the power of open source software's to deal with spatial data science problems.This course will start with defining spatial data science and answering why spatial is special from three different perspectives - business, technology, and data in the first week.  In the second week, four disciplines related to spatial data science - GIS, DBMS, Data Analytics, and Big Data Systems, and the related open source software's - QGIS, PostgreSQL, PostGIS, R, and Hadoop tools are introduced together.  During the third, fourth, and fifth weeks, you will learn the four disciplines one by one from the principle to applications.  In the final week, five real world problems and the corresponding solutions are presented with step-by-step procedures in environment of open source software's.",12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26.0,21.0,20.0,1,16382
323,/learn/big-data-language-1,Big data and Language 1,Korea Advanced Institute of Science and Technology(KAIST),4.5,9090,75,17,"In this course, students will understand characteristics of language through big data. Students will learn how to collect and analyze big data, and find linguistic features from the data. A number of approaches to the linguistic analysis of written and spoken texts will be discussed.The class will consist of lecture videos which are approximately 1 hour and a quiz for each week. There will be a final project which requires students to conduct research on text data and language.",4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,3985
324,/learn/python-social-network-analysis,Applied Social Network Analysis in Python,University of Michigan,4.7,71586,2402,403,"This course will introduce the learner to network analysis through tutorials using the NetworkX library. The course begins with an understanding of what network analysis is and motivations for why we might model phenomena as networks. The second week introduces the concept of connectivity and network robustness. The third week will explore ways of measuring the importance or centrality of a node in a network. The final week will explore the evolution of networks over time and cover models of network generation and the link prediction problem. This course should be taken after: Introduction to Data Science in Python, Applied Plotting, Charting & Data Representation in Python, and Applied Machine Learning in Python.",29,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,37.0,23.0,34.0,1,76996
325,/learn/gcp-big-data-ml-fundamentals-es,Google Cloud Platform Big Data and Machine Learning Fundamentals en Español,Google Cloud,4.7,7503,595,190,"En este curso a pedido y acelerado de 1 semana, los participantes descubrirán las capacidades de los macrodatos y del aprendizaje automático de Google Cloud Platform (GCP). Además, se proporciona una descripción general rápida de Google Cloud Platform y más detalles sobre las capacidades de procesamiento de datos.Al finalizar este curso, los participantes podrán hacer lo siguiente:
• Identificar el propósito y el valor de los productos clave de macrodatos y aprendizaje automático disponibles en Google Cloud Platform
• Usar Cloud SQL y Cloud Dataproc para migrar las cargas de trabajo existentes de MySQL y Hadoop/Pig/Spark/Hive a Google Cloud Platform
• Usar BigQuery y Cloud Datalab para llevar a cabo un análisis de datos interactivo
• Elegir entre Cloud SQL, Bigtable y Datastore
• Entrenar y usar una red neuronal mediante TensorFlow
• Elegir entre los diferentes productos de procesamiento de datos disponibles en Google Cloud Platform

Antes de inscribirse en este curso, los participantes deben tener aproximadamente un (1) año de experiencia en uno o más de los siguientes:
• Un lenguaje de consulta común, como SQL
• Actividades de extracción, transformación y carga
• Modelado de datos
• Aprendizaje automático o estadísticas
• Programación en Python

Notas de la Cuenta de Google:
• Actualmente, los servicios de Google no están disponibles en China.",13,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,45.0,12.0,20.0,0,17092
326,/learn/introduction-experimental-design-basics,Experimental Design Basics,Arizona State University,4.7,32452,118,30,"This is a basic course in designing experiments and analyzing the resulting data. The course objective is to learn how to plan, design and conduct experiments efficiently and effectively, and analyze the resulting data to obtain objective conclusions. Both design and statistical analysis issues are discussed. Opportunities to use the principles taught in the course arise in all aspects of today’s industrial and business environment. Applications from various fields will be illustrated throughout the course.  Computer software packages (JMP, Design-Expert, Minitab) will be used to implement the methods presented and will be illustrated extensively. All experiments are designed experiments; some of them are poorly designed, and others are well-designed. Well-designed experiments allow you to obtain reliable, valid results faster, easier, and with fewer resources than with poorly-designed experiments. You will learn how to plan, conduct and analyze experiments efficiently in this course.",13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,1,7351
327,/learn/data-products,Developing Data Products,Johns Hopkins University,4.6,42224,2186,405,"A data product is the production output from a statistical analysis. Data products automate complex analysis tasks or use technology to expand the utility of a data informed model, algorithm or inference. This course covers the basics of creating data products using Shiny, R packages, and interactive graphics. The course will focus on the statistical fundamentals of creating a data product that can be used to tell a story about data to a mass audience.",10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34.0,14.0,30.0,1,76157
328,/learn/deep-neural-networks-with-pytorch,Deep Neural Networks with PyTorch,IBM,4.4,128990,851,192,"The course will teach you how to develop deep learning models using  Pytorch. The course will start with Pytorch's  tensors and Automatic differentiation package. Then each section will cover different models starting off with fundamentals such as Linear Regression, and logistic/softmax regression. Followed by  Feedforward deep neural networks, the role of different activation functions, normalization and dropout layers. Then Convolutional Neural Networks and Transfer learning will be covered. Finally, several other Deep learning methods will be covered.Learning Outcomes:
After completing this course, learners will be able to:
•	explain and apply their knowledge of Deep Neural Networks and related machine learning methods
•	know how to use Python libraries such as PyTorch  for Deep Learning applications 
•	build Deep Neural Networks using PyTorch",31,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,22589
329,/learn/advanced-r,Advanced R Programming,Johns Hopkins University,4.3,24219,530,131,"This course covers advanced topics in R programming that are necessary for developing powerful, robust, and reusable data science tools. Topics covered include functional programming in R, robust error handling, object oriented programming, profiling and benchmarking, debugging, and proper design of functions. Upon completing this course you will be able to identify and abstract common data analysis tasks and to encapsulate them in user-facing functions. Because every data science environment encounters unique data challenges, there is always a need to develop custom software specific to your organization’s mission. You will also be able to define new data types in R and to develop a universe of functionality specific to those data types to enable cleaner execution of data science tasks and stronger reusability within a team.",18,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,12.0,,22.0,1,26963
330,/learn/machine-learning-applications-big-data,Big Data Applications: Machine Learning at Scale,Yandex,3.8,6791,86,22,"Machine learning is transforming the world around us. To become successful, you’d better know what kinds of problems can be solved with machine learning, and how they can be solved. Don’t know where to start? The answer is one button away.During this course you will:
- Identify practical problems which can be solved with machine learning
- Build, tune and apply linear models with Spark MLLib
- Understand methods of text processing
- Fit decision trees and boost them with ensemble learning
- Construct your own recommender system.
 
As a practical assignment, you will 
- build and apply linear models for classification and regression tasks; 
- learn how to work with texts; 
- automatically construct decision trees and improve their performance with ensemble learning; 
- finally, you will build your own recommender system!

With these skills, you will be able to tackle many practical machine learning tasks.
 
We provide the tools, you choose the place of application to make this world of machines more intelligent.

Special thanks to:
- Prof. Mikhail Roytberg, APT dept., MIPT, who was the initial reviewer of the project, the supervisor and mentor of half of the BigData team. He was the one, who helped to get this show on the road.
- Oleg Sukhoroslov (PhD, Senior Researcher at IITP RAS), who has been teaching  MapReduce, Hadoop and friends since 2008. Now he is leading the infrastructure team.
- Oleg Ivchenko (PhD student APT dept., MIPT), Pavel Akhtyamov (MSc. student at APT dept., MIPT) and Vladimir Kuznetsov (Assistant at P.G. Demidov Yaroslavl State University), superbrains who have developed and now maintain the infrastructure used for practical assignments in this course.
- Asya Roitberg, Eugene Baulin, Marina Sudarikova. These people never sleep to babysit this course day and night, to make your learning experience productive, smooth and exciting.",28,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,10426
331,/learn/data-analytics-for-lean-six-sigma,Data Analytics for Lean Six Sigma,University of Amsterdam,4.8,57417,2215,758,"Welcome to this course on Data Analytics for Lean Six Sigma. In this course you will learn data analytics techniques that are typically useful within Lean Six Sigma improvement projects. At the end of this course you are able to analyse and interpret data gathered within such a project. You will be able to use Minitab to analyse the data. I will also briefly explain what Lean Six Sigma is.

I will emphasize on use of data analytics tools and the interpretation of the outcome. I will use many different examples from actual Lean Six Sigma projects to illustrate all tools. I will not discuss any mathematical background. 

The setting we chose for our data example is a Lean Six Sigma improvement project. However data analytics tools are very widely applicable. So you will find that you will learn techniques that you can use in a broader setting apart from improvement projects. 

I hope that you enjoy this course and good luck!
Dr. Inez Zwetsloot & the IBIS UvA team",11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27.0,11.0,30.0,1,39579
332,/learn/big-data-introduction,Introduction to Big Data,University of California San Diego,4.6,258963,9562,2257,"Interested in increasing your knowledge of the Big Data landscape?  This course is for those new to data science and interested in understanding why the Big Data Era has come to be.  It is for those who want to become conversant with the terminology and the core concepts behind big data problems, applications, and systems.  It is for those who want to start thinking about how Big Data might be useful in their business or career.  It provides an introduction to one of the most common frameworks, Hadoop, that has made big data analysis easier and more accessible -- increasing the potential for data to transform our world!At the end of this course, you will be able to:

* Describe the Big Data landscape including examples of real world big data problems including the three key sources of Big Data: people, organizations, and sensors. 

* Explain the V’s of Big Data (volume, velocity, variety, veracity, valence, and value) and why each impacts data collection, monitoring, storage, analysis and reporting.

* Get value out of Big Data by using a 5-step process to structure your analysis. 

* Identify what are and what are not big data problems and be able to recast big data problems as data science questions.

* Provide an explanation of the architectural components and programming models used for scalable big data analysis.

* Summarize the features and value of core Hadoop stack components including the YARN resource and job management system, the HDFS file system and the MapReduce programming model.

* Install and run a program using Hadoop!

This course is for those new to data science.  No prior programming experience is needed, although the ability to install applications and utilize a virtual machine is necessary to complete the hands-on assignments.  

Hardware Requirements:
(A) Quad Core Processor (VT-x or AMD-V support recommended), 64-bit; (B) 8 GB RAM; (C) 20 GB disk free. How to find your hardware information: (Windows): Open System by clicking the Start button, right-clicking Computer, and then clicking Properties; (Mac): Open Overview by clicking on the Apple menu and clicking “About This Mac.” Most computers with 8 GB RAM purchased in the last 3 years will meet the minimum requirements.You will need a high speed internet connection because you will be downloading files up to 4 Gb in size.  

Software Requirements:
This course relies on several open-source software tools, including Apache Hadoop. All required software can be downloaded and installed free of charge. Software requirements include: Windows 7+, Mac OS X 10.10+, Ubuntu 14.04+ or CentOS 6+ VirtualBox 5+.",17,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,36.0,12.0,40.0,1,250777
333,/learn/visualization-for-data-journalism,Visualization for Data Journalism,University of Illinois at Urbana-Champaign,4.5,7074,41,19,"While telling stories with data has been part of the news practice since its earliest days, it is in the midst of a renaissance. Graphics desks which used to be deemed as “the art department,” a subfield outside the work of newsrooms, are becoming a core part of newsrooms’ operation. Those people (they often have various titles: data journalists, news artists, graphic reporters, developers, etc.) who design news graphics are expected to be full-fledged journalists and work closely with reporters and editors. The purpose of this class is to learn how to think about the visual presentation of data, how and why it works, and how to doit the right way. We will learn how to make graphs like The New York Times, Vox, Pew, and FiveThirtyEight. In the end, you can share–embed your beautiful charts in publications, blog posts, and websites.This course assumes you understand basic coding skills, preferably Python. However, we also provide a brief review on Python in Module 1, in case you want to refresh yourself on the basics and perform simple data analysis.",18,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,1,4886
334,/learn/machine-learning-under-the-hood,"Machine Learning Under the Hood: The Technical Tips, Tricks, and Pitfalls",SAS,4.8,10352,44,19,"Machine learning. Your team needs it, your boss demands it, and your career loves it. After all, LinkedIn places it as one of the top few ""Skills Companies Need Most"" and as the very top emerging job in the U.S.If you want to participate in the deployment of machine learning (aka predictive analytics), you've got to learn how it works. Even if you work as a business leader rather than a hands-on practitioner – even if you won't crunch the numbers yourself – you need to grasp the underlying mechanics in order to help navigate the overall project. Whether you're an executive, decision maker, or operational manager overseeing how predictive models integrate to drive decisions, the more you know, the better.

And yet, looking under the hood will delight you. The science behind machine learning intrigues and surprises, and an intuitive understanding is not hard to come by. With its impact on the world growing so quickly, it's time to demystify the predictive power of data – and how to scientifically tap it.

This course will show you how machine learning works. It covers the foundational underpinnings, the way insights are gleaned from data, how we can trust these insights are reliable, and how well predictive models perform – which can be established with pretty straightforward arithmetic. These are things every business professional needs to know, in addition to the quants.

And this course continues beyond machine learning standards to also cover cutting-edge, advanced methods, as well as preparing you to circumvent prevalent pitfalls that seldom receive the attention they deserve. The course dives deeply into these topics, and yet remains accessible to non-technical learners and newcomers.

With this course, you'll learn what works and what doesn't – the good, the bad, and the fuzzy: 

– How predictive modeling algorithms work, including decision trees, logistic regression, and neural networks

– Treacherous pitfalls such as overfitting, p-hacking, and presuming causation from correlations

– How to interpret a predictive model in detail and explain how it works

– Advanced methods such as ensembles and uplift modeling (aka persuasion modeling)

– How to pick a tool, selecting from the many machine learning software options

– How to evaluate a predictive model, reporting on its performance in business terms

– How to screen a predictive model for potential bias against protected classes – aka AI ethics

IN-DEPTH YET ACCESSIBLE. Brought to you by industry leader Eric Siegel – a winner of teaching awards when he was a professor at Columbia University – this curriculum stands out as one of the most thorough, engaging, and surprisingly accessible on the subject of machine learning.

NO HANDS-ON AND NO HEAVY MATH. Rather than a hands-on training, this course serves both business leaders and burgeoning data scientists alike with expansive coverage of the state-of-the-art techniques and the most pernicious pitfalls. There are no exercises involving coding or the use of machine learning software. However, for one of the assessments, you'll perform a hands-on exercise, creating a predictive model by hand in Excel or Google Sheets and visualizing how it improves before your eyes.

BUT TECHNICAL LEARNERS SHOULD TAKE ANOTHER LOOK. Before jumping straight into the hands-on, as quants are inclined to do, consider one thing: This curriculum provides complementary know-how that all great techies also need to master. It contextualizes the core technology with a strong conceptual framework and covers topics that are generally omitted from even the most technical of courses, including uplift modeling (aka persuasion modeling) and some particularly treacherous pitfalls.

VENDOR-NEUTRAL. This course includes illuminating software demos of machine learning in action using SAS products. However, the curriculum is vendor-neutral and universally-applicable. The contents and learning objectives apply, regardless of which machine learning software tools you end up choosing to work with.

PREREQUISITES. Before this course, learners should take the first two of this specialization's three courses, ""The Power of Machine Learning"" and ""Launching Machine Learning.""",17,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,0,3029
335,/learn/wharton-operations-analytics,Operations Analytics,University of Pennsylvania,4.7,50599,4623,896,"This course is designed to impact the way you think about transforming data into better decisions. Recent extraordinary improvements in data-collecting technologies have changed the way firms make informed and effective business decisions. The course on operations analytics, taught by three of Wharton’s leading experts, focuses on how the data can be used to profitably match supply with demand in various business settings. In this course, you will learn how to model future demand uncertainties, how to predict the outcomes of competing policy choices and how to choose the best course of action in the face of risk. The course will introduce frameworks and ideas that provide insights into a spectrum of real-world business challenges, will teach you methods and software available for tackling these challenges quantitatively as well as the issues involved in gathering the relevant data.This course is appropriate for beginners and business professionals with no prior analytics experience.",10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,39.0,17.0,33.0,1,91248
336,/learn/data-insights-gcp-apply-ml,Applying Machine Learning to your Data with GCP,Google Cloud,4.7,23685,705,76,"In this module, we define what Machine Learning is and how it can benefit your business. You'll see a few demos of ML in action and learn key ML terms like instances, features, and labels. In the interactive labs, you will practice invoking the pretrained ML APIs available as well as build your own Machine Learning models using just SQL with BigQuery ML.PREREQUISITES
To get the most out of this course, participants must complete the prior courses in this specialization:
• Exploring and Preparing your Data
• Storing and Visualizing your Data
• Architecture and Performance

>>> By enrolling in this specialization you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <<<",10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,55.0,12.0,67.0,0,11691
337,/learn/praktiki-raboty-dannymi-sredstvami-power-query-pivot,Практики работы с данными средствами Power Query и Power Pivot,Saint Petersburg State University,4.8,10747,70,14,"Курс посвящен работе в надстройках Power Query и Power Pivot системы MS Excel. Данный курс является третьим в серии курсов ""Практики анализа экономических данных. От простого к сложному"". Надстройка Power Query предназначена для того, чтобы собирать данные из разных источников и создавать шаблоны для их обработки, позволяющие не проводить многократно одни и те же манипуляции с данными. Надстройка Power Pivot позволяет создавать модели данных и отчеты сложной структуры на их основе. В данном курсе слушатель сможет применить надстройки Microsoft Power Query и Power Pivot для сборки данных из разных источников для анализа деятельности компании.По завершении курса слушатели будут:

Знать:
- инструменты работы с данными надстроек Power Query и Power Pivot системы MS Excel;
- правила, возможности и особенности соединения данных из разных таблиц в одну с помощью надстройки Power Query;
- правила и особенности создания модели данных с помощью надстройки Power Pivot;
- возможности и ограничения DAX-формул.

Уметь:
- загружать в MS Excel данные из таблиц, внешних файлов и папок, собирая их в единый отчет;
- преобразовывать данные разной структуры в вид, удобный для составления аналитических отчетов;
- создавать модель данных с помощью надстройки Power Pivot;
- создавать отчеты на основе данных из нескольких источников.

Владеть:
- навыками работы с надстройками Power Query и Power Pivot системы MS Excel;
- навыками создания отчетов с использованием возможностей Power Query и Power Pivot;
- навыками создания мер с помощью DAX-формул.",12,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,1,4093
338,/learn/inferential-statistics-intro,Inferential Statistics,Duke University,4.8,170962,2075,384,"This course covers commonly used statistical inference methods for numerical and categorical data. You will learn how to set up and perform hypothesis tests, interpret p-values, and report the results of your analysis in a way that is interpretable for clients or the public. Using numerous data examples, you will learn to report estimates of quantities in a way that expresses the uncertainty of the quantity of interest. You will be guided through installing and using R and RStudio (free statistical software), and will use this software for lab exercises and a final project. The course introduces practical tools for performing data analysis and explores the fundamental concepts necessary to interpret and report results for both categorical and numerical data",17,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,16.0,,22.0,1,88123
